no_indicacao;autor;uo_sigla;ano;tipo_de_indicacao;objeto;funcao_descricao;municipio;nome_do_beneficiario;no_instrumento;valor_indicado;valor_utilizado;valor_empenhado;valor_pago;status
162681;PROFESSOR WENDEL MESQUITA;FES;2025;RESOLUÇÃO SES;Veículo Passeio (5 lugares);SAÚDE;ITURAMA;FUNDO MUNICIPAL DE SAUDE DE ITURAMA - MG - FMSI;010088/2025;83953,0;83953,0;83953,0;83953,0;Pago Total
166740;THIAGO COTA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;SAO FELIX DE MINAS;FUNDO MUNICIPAL DE SAUDE;010092/2025;520000,0;520000,0;520000,0;520000,0;Pago Total
166619;CORONEL HENRIQUE;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;NEPOMUCENO;PREFEITURA MUNICIPAL DE NEPOMUCENO;0016/2025;150000,0;150000,0;150000,0;150000,0;Pago Total
164924;GIL PEREIRA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;GLAUCILANDIA;FUNDO MUNICIPAL DE SAUDE DE GLAUCILANDIA;010092/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
168635;DELEGADO CHRISTIANO XAVIER;FES;2025;RESOLUÇÃO SES;Equipamentos e Materiais Permanentes;SAÚDE;ITABIRA;IRMANDADE NOSSA SENHORA DAS DORES;010277/2025;250000,0;250000,0;250000,0;250000,0;Pago Total
166732;ULYSSES GOMES;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;ESPIRITO SANTO DO DOURADO;MUNICIPIO DE ESPIRITO SANTO DO DOURADO;0016/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
159583;BLOCO AVANCA MINAS;SEE;2025;EXECUÇÃO DIRETA - CAIXA ESCOLAR;Equipamento e Mobiliário;EDUCAÇÃO;VARGINHA;EE BRASIL;1055226;100000,0;100000,0;100000,0;100000,0;Pago Total
159887;ANDREIA DE JESUS;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;BELO HORIZONTE;FUNDACAO BENJAMIN GUIMARAES;010091/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
168331;BRUNO ENGLER;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SAO JOAO DEL REI;MUNICIPIO DE SAO JOAO DEL REI;0016/2025;28066,19;28066,19;28066,19;28066,19;Pago Total
168983;ELISMAR PRADO;PMMG;2025;EXECUÇÃO DIRETA;Equipamentos e bens permanentes;SEGURANÇA PÚBLICA;BETIM;33º BPM - Betim;;11684,0;11684,0;11227,0;9467,0;Pago Parcial
168470;MAURO TRAMONTE;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;SANTA LUZIA;FUNDO MUNICIPAL DE SAUDE DE SANTA LUZIA;010092/2025;180000,0;180000,0;180000,0;180000,0;Pago Total
161505;BLOCO DEMOCRACIA E LUTA;SEE;2025;EXECUÇÃO DIRETA - CAIXA ESCOLAR;Projeto Pedagogico - Aprendizado Além dos Muros ;EDUCAÇÃO;TEOFILO OTONI;EE GLÓRIA PENCHEL;1054883;127160,0;127160,0;127160,0;127160,0;Pago Total
164187;BLOCO MINAS EM FRENTE;SEE;2025;EXECUÇÃO DIRETA - CAIXA ESCOLAR;Equipamento e Mobiliário;EDUCAÇÃO;PLANURA;EE ALYSSON ROBERTO BRUNO;;150000,0;0,0;0,0;0,0;Reprovado
160526;IONE PINHEIRO;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;CATAS ALTAS DA NORUEGA;MUNICIPIO DE CATAS ALTAS DA NORUEGA;0016/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
166543;NAYARA ROCHA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;PEDRO LEOPOLDO;MUNICIPIO DE PEDRO LEOPOLDO;0016/2025;1000000,0;1000000,0;1000000,0;1000000,0;Pago Total
162907;DOORGAL ANDRADA;FES;2025;RESOLUÇÃO SES;Veículo Passeio (5 lugares);SAÚDE;ITAJUBA;FUNDO MUNICIPAL DE SAUDE DE ITAJUBA;010088/2025;167906,0;167906,0;167906,0;167906,0;Pago Total
166341;BEATRIZ CERQUEIRA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;CURVELO;MUNICIPIO DE CURVELO;0016/2025;70000,0;70000,0;70000,0;70000,0;Pago Total
166560;CORONEL HENRIQUE;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;PIRANGUINHO;MUNICIPIO DE PIRANGUINHO;0016/2025;70000,0;70000,0;70000,0;70000,0;Pago Total
180135;MARQUINHO LEMOS;EMATER;2025;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;Motocultivador com enxada rotativa;AGRICULTURA;ENTRE FOLHAS;MUNICIPIO DE ENTRE FOLHAS;;16100,0;16100,0;16100,0;16100,0;Pago Total
163703;CAPOREZZO;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;NATERCIA;MUNICIPIO DE NATERCIA;0016/2025;15000,0;15000,0;15000,0;15000,0;Pago Total
160133;ANDREIA DE JESUS;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;SERVIÇOS - Apoio - Entidade Social;ADMINISTRAÇÃO;BELO HORIZONTE;CIRCULO DE TRABALHADORES CRISTAOS DE BELO HORIZONTE;;80000,0;0,0;0,0;0,0;Reprovado
160265;BLOCO DEMOCRACIA E LUTA;SEE;2025;CELEBRAÇÃO DE CONVÊNIO;AQUISIÇÃO DE BENS - Permanente - Não há;EDUCAÇÃO;INDAIABIRA;MUNICIPIO DE INDAIABIRA;;100000,0;0,0;0,0;0,0;Reprovado
162974;DOUTOR PAULO;PCMG;2025;EXECUÇÃO DIRETA;Viatura Caracterizada Com Cela Tipo SUV;SEGURANÇA PÚBLICA;SAO GONCALO DO SAPUCAI;Delegacia de Polícia Civil - São Gonçalo do Sapucaí;;140000,0;140000,0;140000,0;0,0;Empenhado
166431;LENINHA;EMATER;2025;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;Kit semenetes de cereais;AGRICULTURA;PONTO CHIQUE;MUNICIPIO DE PONTO CHIQUE;;14000,0;13949,0;13949,0;13949,0;Pago Total
168235;DELEGADO CHRISTIANO XAVIER;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;SANTA LUZIA;HOSPITAL SAO JOAO DE DEUS;010276/2025;1000000,0;1000000,0;1000000,0;1000000,0;Pago Total
163604;MARIO HENRIQUE CAIXA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;TRES PONTAS;SANTA CASA DE MISERICORDIA HOSPITAL SAO FRANCISCO ASSIS;010226/2025;500000,0;500000,0;500000,0;500000,0;Pago Total
179663;MARQUINHO LEMOS;EMATER;2025;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;Motocultivador com enxada rotativa;AGRICULTURA;BRASILANDIA DE MINAS;MUNICIPIO DE BRASILANDIA DE MINAS;;16100,0;16100,0;16100,0;16100,0;Pago Total
164324;BLOCO DEMOCRACIA E LUTA;UEMG;2025;EXECUÇÃO DIRETA;Custeio;EDUCAÇÃO;A SER DEFINIDO PELO ÓRGÃO;A SER DEFINIDO PELO ÓRGÃO;;50000,0;50000,0;26400,0;26400,0;Pago Total
159499;RODRIGO LOPES;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;GOVERNADOR VALADARES;BENEFICENCIA SOCIAL BOM SAMARITANO;010091/2025;800000,0;800000,0;800000,0;800000,0;Pago Total
161503;BLOCO DEMOCRACIA E LUTA;SEE;2025;EXECUÇÃO DIRETA - CAIXA ESCOLAR;Projeto Pedagogico - Aprendizado Além dos Muros ;EDUCAÇÃO;RIO PARDO DE MINAS;EE ELESBÃO JOSÉ DOS SANTOS;1054881;127160,0;127160,0;127160,0;127160,0;Pago Total
167449;DELEGADO CHRISTIANO XAVIER;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;INGAI;FUNDO MUNICIPAL DE SAÚDE DE INGAÍ;010092/2025;180000,0;180000,0;180000,0;180000,0;Pago Total
163213;LELECO PIMENTEL;EMATER;2025;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;Kit semenetes de cereais;AGRICULTURA;CURRAL DE DENTRO;MUNICIPIO DE CURRAL DE DENTRO;;14000,0;13910,0;13910,0;13910,0;Pago Total
178751;VITÓRIO JÚNIOR;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;RIBEIRAO DAS NEVES;MUNICIPIO DE RIBEIRAO DAS NEVES;0041/2025;58813,75;58813,75;58813,75;58813,75;Pago Total
158651;ALENCAR DA SILVEIRA JR.;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;ALPERCATA;MUNICIPIO DE ALPERCATA;0016/2025;350000,0;350000,0;350000,0;350000,0;Pago Total
162725;BLOCO DEMOCRACIA E LUTA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;BARBACENA;CENTRO BARBACENENSE DE ASSISTENCIA MEDICA E SOCIAL;010091/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
166018;RODRIGO LOPES;FES;2025;RESOLUÇÃO SES;Mobiliário e bens permanentes;SAÚDE;CRISTINA;FUNDO MUNICIPAL DE SAUDE;010098/2025;180000,0;180000,0;180000,0;180000,0;Pago Total
169174;LEONIDIO BOUCAS;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SAO SEBASTIAO DO MARANHAO;MUNICIPIO DE SAO SEBASTIAO DO MARANHAO;0016/2025;260000,0;260000,0;260000,0;260000,0;Pago Total
166403;BLOCO AVANCA MINAS;SEE;2025;EXECUÇÃO DIRETA - CAIXA ESCOLAR;Equipamento e Mobiliário;EDUCAÇÃO;SAO JOAO DA MATA;EE CÔNEGO PAULO MONTEIRO;1055101;660,0;660,0;660,0;660,0;Pago Total
162516;MARQUINHO LEMOS;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;TARUMIRIM;FUNDO MUNICIPAL DE SAÚDE DE TARUMIRIM;010092/2025;180000,0;180000,0;180000,0;180000,0;Pago Total
158529;BLOCO DEMOCRACIA E LUTA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;DIVINO;MUNICIPIO DE DIVINO;0016/2025;30000,0;30000,0;30000,0;30000,0;Pago Total
161345;BETAO;FES;2025;RESOLUÇÃO SES;Veículo Passeio (5 lugares);SAÚDE;LAJINHA;FUNDO MUNICIPAL DE SAUDE - FMS;010088/2025;83953,0;83953,0;83953,0;83953,0;Pago Total
159416;VITÓRIO JÚNIOR;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;TRES MARIAS;MUNICIPIO DE TRES MARIAS;0016/2025;210000,0;210000,0;210000,0;210000,0;Pago Total
168502;GUSTAVO SANTANA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;FORMOSO;PREFEITURA MUNICIPAL DE FORMOSO;0016/2025;210000,0;210000,0;210000,0;210000,0;Pago Total
165701;PROFESSOR WENDEL MESQUITA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;MACHACALIS;MUNICIPIO DE MACHACALIS;0016/2025;42000,0;42000,0;42000,0;42000,0;Pago Total
165531;DOUTOR JEAN FREIRE;SEDESE;2025;CELEBRAÇÃO DE CONVÊNIO;SERVIÇOS - Apoio - Entidade Social;ADMINISTRAÇÃO;JENIPAPO DE MINAS;GRUPO DE CONSCIENCIA NEGRA FE E RESGATE;;100000,0;0,0;0,0;0,0;Reprovado
161941;ARLEN SANTIAGO;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;PATIS;FUNDO MUNICIPAL DE SAUDE;010092/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
159570;BLOCO AVANCA MINAS;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;CARMO DO CAJURU;FUNDO MUNICIPAL DE SAUDE DE CARMO DO CAJURU;010049/2025;1060830,0;1060830,0;1060830,0;1060830,0;Pago Total
166354;RAFAEL MARTINS;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;FARIA LEMOS;MUNICIPIO DE FARIA LEMOS;0016/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
166985;RAFAEL MARTINS;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;SANTANA DO PARAISO;FUNDO MUNICIPAL DE SAUDE;010092/2025;1000000,0;1000000,0;1000000,0;1000000,0;Pago Total
165809;IONE PINHEIRO;FES;2025;RESOLUÇÃO SES;Equipamentos e Materiais Permanentes;SAÚDE;IBIRITE;FUNDO MUNICIPAL DE SAUDE DE IBIRITE;010129/2025;274339,0;274339,0;274339,0;274339,0;Pago Total
163005;LELECO PIMENTEL;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;MANHUMIRIM;HOSPITAL PE. JULIO MARIA;010226/2025;197521,0;197521,0;197521,0;197521,0;Pago Total
179904;JOÃO JÚNIOR;IDENE;2025;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;Tubos e Caixa D'água;SANEAMENTO;ITAMARANDIBA;ASSOCIACAO COMUNITARIA DOS PEQUENOS PRODUTORES RURAIS DO SAO GIL E ADJACENCIAS;;17760,0;17760,0;17760,0;17760,0;Pago Total
163588;CAPOREZZO;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SAO SEBASTIAO DA BELA VISTA;MUNICIPIO DE SAO SEBASTIAO DA BELA VISTA;0016/2025;18000,0;18000,0;18000,0;18000,0;Pago Total
169242;LENINHA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;PATIS;MUNICIPIO DE PATIS;0016/2025;17500,0;17500,0;17500,0;17500,0;Pago Total
163175;BLOCO DEMOCRACIA E LUTA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;INHAPIM;MUNICIPIO DE INHAPIM;0016/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
160942;DR. MAURICIO;FES;2025;RESOLUÇÃO SES;Veículo Passeio (5 lugares);SAÚDE;CARMO DA CACHOEIRA;FUNDO MUNICIPAL DE SAUDE;010088/2025;167906,0;167906,0;167906,0;167906,0;Pago Total
166947;DOUTOR JEAN FREIRE;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;RIO DO PRADO;MUNICIPIO DE RIO DO PRADO;0016/2025;40000,0;40000,0;40000,0;40000,0;Pago Total
164750;MARLI RIBEIRO;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;GUARDA-MOR;MUNICIPIO DE GUARDA-MOR;0016/2025;60000,0;60000,0;60000,0;60000,0;Pago Total
163379;MARLI RIBEIRO;FES;2025;RESOLUÇÃO SES;Veículo de Transporte Sanitário ( Com Acessibilidade - 1 Cadeirante);SAÚDE;CABECEIRA GRANDE;FUNDO MUNICIPAL DE SAUDE DE CABECEIRA GRANDE-MG;010096/2025;304800,0;304800,0;304800,0;304800,0;Pago Total
164972;ARLEN SANTIAGO;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SAO DOMINGOS DO PRATA;MUNICIPIO DE SAO DOMINGOS DO PRATA;0016/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
168079;ZÉ GUILHERME;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;ALEM PARAIBA;MUNICIPIO DE ALEM PARAIBA;0016/2025;100000,0;100000,0;100000,0;100000,0;Pago Total
162757;PROFESSOR WENDEL MESQUITA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;MIRABELA;FUNDO MUNICIPAL DE SAUDE;010092/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
161629;RICARDO CAMPOS;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;CARAI;MUNICIPIO DE CARAI;0016/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
167939;LOHANNA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;LEANDRO FERREIRA;MUNICIPIO DE LEANDRO FERREIRA;0016/2025;70000,0;70000,0;70000,0;70000,0;Pago Total
167364;ANDREIA DE JESUS;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;CONTAGEM;FUNDO MUNICIPAL DE SAUDE;010091/2025;180000,0;180000,0;180000,0;180000,0;Pago Total
165060;MARQUINHO LEMOS;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;ITANHOMI;MUNICIPIO DE ITANHOMI;0016/2025;150000,0;150000,0;150000,0;150000,0;Pago Total
166570;CORONEL HENRIQUE;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;TRES CORACOES;MUNICIPIO DE TRES CORACOES;0016/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
160222;BLOCO DEMOCRACIA E LUTA;SEE;2025;EXECUÇÃO DIRETA - CAIXA ESCOLAR;Projeto Pedagogico - Aprendizado Além dos Muros ;EDUCAÇÃO;CONTAGEM;EE FRANCISCO FIRMO DE MATOS;1054876;100000,0;100000,0;100000,0;100000,0;Pago Total
159236;DOORGAL ANDRADA;FES;2025;RESOLUÇÃO SES;Veículo Minivan (mínimo 7 lugares);SAÚDE;MADRE DE DEUS DE MINAS;FUNDO MUNICIPAL DE MADRE DE DEUS DE MINAS;010063/2025;150000,0;150000,0;150000,0;150000,0;Pago Total
167580;BOSCO;FES;2025;RESOLUÇÃO SES;Veículo Passeio (5 lugares);SAÚDE;DONA EUZEBIA;FUNDO MUNICIPAL DE SAUDE DE DONA EUZEBIA;010088/2025;83953,0;83953,0;83953,0;83953,0;Pago Total
163755;PROFESSOR WENDEL MESQUITA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SANTA HELENA DE MINAS;MUNICIPIO DE SANTA HELENA DE MINAS;0016/2025;30000,0;30000,0;30000,0;30000,0;Pago Total
167268;BRUNO ENGLER;FES;2025;RESOLUÇÃO SES;Investimento - Parque Multissensorial;SAÚDE;SANTA LUZIA;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTA LUZIA;010165/2025;180000,0;180000,0;180000,0;180000,0;Pago Total
162995;LELECO PIMENTEL;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;JOAO MONLEVADE;MUNICIPIO DE JOAO MONLEVADE;0016/2025;10000,0;10000,0;10000,0;10000,0;Pago Total
158597;BLOCO AVANCA MINAS;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SAO GERALDO;MUNICIPIO DE SAO GERALDO;0016/2025;50000,0;50000,0;50000,0;50000,0;Pago Total
179851;MARQUINHO LEMOS;EMATER;2025;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;Implementos agrícolas;AGRICULTURA;SAO GONCALO DO RIO PRETO;MUNICIPIO DE SAO GONCALO DO RIO PRETO;;23500,0;23500,0;23500,0;23500,0;Pago Total
164643;ANTONIO CARLOS ARANTES;PMMG;2025;EXECUÇÃO DIRETA;Equipamentos e bens permanentes;SEGURANÇA PÚBLICA;BELO HORIZONTE;4ª CIA PM - Centro;;50000,0;50000,0;47335,0;21930,0;Pago Parcial
158607;ANA PAULA SIQUEIRA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;CUPARAQUE;FUNDO MUNICIPAL DE SAÚDE DE CUPARAQUE;010049/2025;600000,0;600000,0;600000,0;600000,0;Pago Total
168045;DOUTOR JEAN FREIRE;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;ALMENARA;FUNDO MUNICIPAL DE SAUDE;010092/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
163505;CRISTIANO SILVEIRA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;FRONTEIRA DOS VALES;FUNDO MUNICIPAL DE SAUDE;010092/2025;180000,0;180000,0;180000,0;180000,0;Pago Total
160659;DOUGLAS MELO;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;SETE LAGOAS;FUNDO MUNICIPAL DE SAUDE;010163/2025;980000,0;980000,0;980000,0;980000,0;Pago Total
168943;LEONIDIO BOUCAS;FES;2025;RESOLUÇÃO SES;FES Ambulância Tipo A Simples Remoção - Furgoneta;SAÚDE;DIVISA ALEGRE;FUNDO MUNICIPAL DE SAUDE DE DIVISA ALEGRE;010096/2025;268358,0;268358,0;268358,0;268358,0;Pago Total
162631;DOUTOR PAULO;FES;2025;RESOLUÇÃO SES;Veículo Minivan (mínimo 7 lugares);SAÚDE;CONGONHAL;FUNDO MUNICIPAL DE SAUDE DE CONGONHAL;010088/2025;150000,0;150000,0;150000,0;150000,0;Pago Total
163323;SARGENTO RODRIGUES;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;GOVERNADOR VALADARES;MUNICIPIO DE GOVERNADOR VALADARES;0016/2025;77000,0;77000,0;77000,0;77000,0;Pago Total
169188;JOAO VITOR XAVIER;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;LUZ;FUNDO MUNICIPAL DE SAUDE;010092/2025;180000,0;180000,0;180000,0;180000,0;Pago Total
159253;BLOCO DEMOCRACIA E LUTA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;ALMENARA;PREFEITURA MUNICIPAL DE ALMENARA;0016/2025;150000,0;150000,0;150000,0;150000,0;Pago Total
167639;DOUTOR JEAN FREIRE;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;ALMENARA;MUNICIPIO DE ALMENARA;0016/2025;80000,0;80000,0;80000,0;80000,0;Pago Total
165521;OSCAR TEIXEIRA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;PORTEIRINHA;FUNDO MUNICIPAL DE SAUDE DE PORTEIRINHA;010092/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
162686;PROFESSOR WENDEL MESQUITA;FES;2025;RESOLUÇÃO SES;Veículo Passeio (5 lugares);SAÚDE;CARMO DO CAJURU;FUNDO MUNICIPAL DE SAUDE DE CARMO DO CAJURU;010088/2025;83953,0;83953,0;83953,0;83953,0;Pago Total
157844;CORONEL SANDRO;FES;2025;RESOLUÇÃO SES;Veículo Minivan (mínimo 7 lugares);SAÚDE;CHALE;FUNDO MUNICIPAL DE SAÚDE ;010040/2025;150000,0;150000,0;150000,0;150000,0;Pago Total
158242;BLOCO AVANCA MINAS;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;CONSELHEIRO PENA;MUNICIPIO DE CONSELHEIRO PENA;0016/2025;60000,0;60000,0;60000,0;60000,0;Pago Total
179890;MARQUINHO LEMOS;EMATER;2025;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;Implementos agrícolas;AGRICULTURA;AIMORES;ASSOCIACAO DOS AGRICULTORES E FAMILIARES DE AIMORES;;44200,0;44200,0;44200,0;44200,0;Pago Total
165559;BLOCO MINAS EM FRENTE;SEE;2025;EXECUÇÃO DIRETA - CAIXA ESCOLAR;Manutenção e Conservação Predial;EDUCAÇÃO;ENGENHEIRO NAVARRO;EE MAMEDE PACÍFICO DE ALMEIDA;1054675;100000,0;100000,0;100000,0;100000,0;Pago Total
159339;BLOCO AVANCA MINAS;SEE;2025;EXECUÇÃO DIRETA - CAIXA ESCOLAR;Equipamento e Mobiliário;EDUCAÇÃO;MUNHOZ;EE EMÍLIO MOURA;1055280;100000,0;100000,0;100000,0;100000,0;Pago Total
157766;PROFESSOR CLEITON;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;ITABIRINHA;FUNDO MUNICIPAL DE SAUDE DE ITABIRINHA;010049/2025;750000,0;750000,0;750000,0;750000,0;Pago Total
167119;BETINHO PINTO COELHO;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;BOM REPOUSO;FUNDO MUNICIPAL DE SAUDE DE BOM REPOUSO;010092/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
167240;DELEGADA SHEILA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;PIRAUBA;MUNICIPIO DE PIRAUBA;0016/2025;58502,0;58502,0;58502,0;58502,0;Pago Total
157639;ARNALDO SILVA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SANTA JULIANA;MUNICIPIO DE SANTA JULIANA;0016/2025;1000000,0;1000000,0;1000000,0;1000000,0;Pago Total
166608;CORONEL HENRIQUE;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;SANTA CRUZ DE MINAS;MUNICIPIO DE SANTA CRUZ DE MINAS;0016/2025;120000,0;120000,0;120000,0;120000,0;Pago Total
169246;LENINHA;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;VERDELANDIA;MUNICIPIO DE VERDELANDIA;0016/2025;105000,0;105000,0;105000,0;105000,0;Pago Total
160201;BLOCO MINAS EM FRENTE;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;POCO FUNDO;HOSPITAL DE GIMIRIM;;180000,0;0,0;0,0;0,0;Reprovado
162978;CAPOREZZO;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;PRATA;MUNICIPIO DE PRATA;0016/2025;140000,0;140000,0;140000,0;140000,0;Pago Total
168919;DUARTE BECHIR;FES;2025;RESOLUÇÃO SES;Veículo Minivan (mínimo 7 lugares);SAÚDE;CAMACHO;FUNDO MUNICIPAL DE SAÚDE DE CAMACHO;010088/2025;150000,0;150000,0;150000,0;150000,0;Pago Total
179612;RAUL BELÉM;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;FORTALEZA DE MINAS;MUNICIPIO DE FORTALEZA DE MINAS;0041/2025;76851,94;76851,94;76851,94;76851,94;Pago Total
163920;MARIA CLARA MARRA;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;PERDIZES;FUNDO MUNICIPAL DE SAUDE - FMS;010092/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
165825;LUCAS LASMAR;FES;2025;RESOLUÇÃO SES;Equipamentos e Materiais Permanentes;SAÚDE;DESTERRO DE ENTRE RIOS;FUNDO MUNICIPAL DE SAUDE DE DESTERRO DE ENTRE RIOS;010168/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
164808;GREGO DA FUNDAÇÃO;FES;2025;RESOLUÇÃO SES;Custeio;SAÚDE;UBA;FUNDO MUNICIPAL DE SAUDE DE UBA;010092/2025;300000,0;300000,0;300000,0;300000,0;Pago Total
164911;IONE PINHEIRO;SEGOV;2025;TRANSFERÊNCIA ESPECIAL;Transferência Especial;ADMINISTRAÇÃO;POCO FUNDO;MUNICIPIO DE POCO FUNDO;0016/2025;200000,0;200000,0;200000,0;200000,0;Pago Total
